User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score
U306,46,Male,6.7,8.0,Vegetarian,10.1,High,113,299.75,74.0,77.03
U307,44,Male,6.6,9.0,Non-Vegetarian,1.2,Low,392,265.0,48.0,60.39
U308,49,Female,9.5,7.0,Non-Vegetarian,5.9,Medium,48,234.06,85.0,100.0
U309,42,Male,5.5,3.0,Vegetarian,11.7,Medium,399,439.11,87.0,54.78
U310,59,Female,8.7,9.0,Non-Vegetarian,9.7,High,25,596.32,98.0,43.96
U311,51,Female,9.8,2.0,Vegetarian,3.1,Low,294,212.16,63.0,96.21
U312,32,Female,,10.0,Vegan,1.7,Medium,392,505.56,58.0,38.75
U313,58,Male,8.5,4.0,Vegetarian,6.7,Medium,124,471.46,89.0,67.39
U314,51,Male,5.6,3.0,Vegetarian,7.3,Medium,284,571.48,65.0,30.82
U315,52,Male,9.4,7.0,Vegetarian,3.9,Low,499,495.87,47.0,24.82
U316,37,Female,6.5,10.0,Vegan,10.8,Medium,110,341.6,53.0,49.17
U317,41,Female,6.3,10.0,Vegetarian,1.0,Medium,300,569.73,84.0,37.15
U318,51,Female,6.3,5.0,Vegetarian,11.8,Low,198,222.54,75.0,76.35
U319,51,Male,4.4,7.0,Vegetarian,11.2,Medium,441,466.57,54.0,23.42
U320,44,Female,6.1,,Non-Vegetarian,6.0,Low,143,331.8,63.0,65.54
U321,38,Male,9.5,2.0,Vegetarian,4.1,Low,85,417.83,97.0,81.01
U322,50,Female,5.6,5.0,Non-Vegetarian,6.5,High,228,206.15,40.0,82.53
U323,56,Female,5.8,5.0,Non-Vegetarian,1.9,High,265,387.41,90.0,83.88
U324,57,Female,8.7,4.0,Non-Vegetarian,2.8,Medium,374,416.62,49.0,57.78
U325,53,Female,4.4,2.0,Non-Vegetarian,9.1,High,492,360.18,95.0,78.78
U326,42,Female,8.9,6.0,Non-Vegetarian,4.7,Low,404,367.39,60.0,54.44
U327,24,Female,9.1,8.0,Vegetarian,11.6,Medium,202,408.05,71.0,53.25
U328,27,Female,4.9,3.0,Non-Vegetarian,2.0,Low,430,580.63,99.0,39.93
U329,27,Female,5.4,4.0,Vegetarian,2.6,Medium,14,312.17,56.0,79.59
U330,55,Male,8.3,7.0,Non-Vegetarian,3.2,Medium,83,495.74,60.0,48.52
U331,41,Male,6.8,2.0,Vegetarian,5.8,Low,253,316.23,99.0,87.63
U332,27,Female,5.9,1.0,Vegetarian,9.0,Medium,258,322.6,75.0,79.87
U333,43,Female,6.4,5.0,Vegetarian,11.6,Medium,100,567.55,51.0,19.31
U334,47,Male,8.7,,Non-Vegetarian,1.7,High,466,597.39,73.0,34.47
U335,44,Male,4.7,4.0,Non-Vegetarian,10.1,Medium,495,520.03,55.0,22.18
U336,36,Male,8.7,6.0,Vegetarian,9.0,Low,139,409.61,83.0,57.35
U337,18,Male,5.6,3.0,Non-Vegetarian,8.1,Low,232,516.19,72.0,33.38
U338,50,Female,8.6,2.0,Vegan,9.3,High,297,267.64,96.0,100.0
U339,28,Female,9.7,9.0,Vegetarian,2.3,High,8,330.22,95.0,100.0
U340,51,Male,9.6,9.0,Non-Vegetarian,11.9,Medium,488,470.39,71.0,35.69
U341,55,Male,9.9,2.0,Non-Vegetarian,6.6,High,161,461.28,74.0,72.8
U342,33,Male,5.3,3.0,Non-Vegetarian,9.4,Medium,193,425.93,42.0,41.65
U343,18,Female,9.8,6.0,Non-Vegetarian,7.8,Low,173,273.08,67.0,75.43
U344,58,Female,5.2,4.0,Non-Vegetarian,5.9,Medium,276,415.65,43.0,45.26
U345,45,Male,4.3,3.0,Vegan,7.7,Medium,93,433.54,73.0,58.43
U346,32,Female,5.0,10.0,Non-Vegetarian,8.8,Medium,351,233.18,52.0,61.92
U347,33,Male,4.1,,Non-Vegetarian,6.5,Medium,6,337.09,90.0,84.15
U348,49,Male,4.0,,Vegetarian,5.0,Medium,439,297.76,49.0,67.59
U349,56,Female,7.6,1.0,Non-Vegetarian,7.8,Low,9,514.73,79.0,50.03
U350,18,Female,4.3,6.0,Vegetarian,3.0,Low,41,588.83,96.0,36.14
U351,26,Male,5.8,2.0,Vegetarian,9.5,Medium,456,276.25,99.0,92.69
U352,46,Female,6.7,8.0,Vegetarian,6.0,Medium,246,221.69,71.0,87.03
U353,42,Male,5.3,2.0,Non-Vegetarian,1.9,Medium,63,421.28,76.0,75.28
U354,28,Male,9.7,4.0,Non-Vegetarian,2.6,Low,120,223.88,72.0,98.79
U355,59,Male,5.8,6.0,Vegetarian,2.0,High,83,312.23,87.0,96.4
U356,28,Female,4.1,10.0,Non-Vegetarian,6.9,Low,389,364.11,58.0,33.38
U357,23,Female,6.4,7.0,Vegan,1.9,Medium,45,311.61,66.0,81.11
U358,51,Male,4.7,3.0,Vegetarian,3.8,High,351,234.62,,100.0
U359,31,Male,9.1,2.0,Vegan,9.1,Medium,381,364.44,85.0,79.69
U360,25,Female,7.2,,Non-Vegetarian,10.9,Low,156,274.0,62.0,55.26
U361,42,Female,4.5,5.0,Non-Vegetarian,8.4,Medium,185,258.05,55.0,72.19
U362,21,Male,6.2,7.0,Vegetarian,1.9,Low,270,353.2,75.0,63.78
U363,48,Female,6.2,2.0,Vegetarian,11.2,Medium,80,247.57,43.0,75.24
U364,38,Female,8.6,1.0,Vegetarian,12.0,Medium,0,337.07,96.0,94.02
U365,49,Male,9.8,2.0,Non-Vegetarian,7.1,Medium,241,296.56,71.0,91.2
U366,31,Male,5.9,9.0,Vegan,1.9,High,297,485.76,86.0,57.05
U367,45,Female,5.3,2.0,Vegetarian,8.0,Medium,73,412.22,52.0,55.44
U368,42,Male,8.5,5.0,Non-Vegetarian,7.0,Medium,394,287.07,94.0,92.78
U369,45,Female,7.1,1.0,Non-Vegetarian,2.9,High,358,504.81,64.0,58.56
U370,32,Male,8.4,,Vegetarian,9.6,High,76,214.65,99.0,100.0
U371,39,Female,4.3,5.0,Non-Vegetarian,10.1,Medium,304,391.62,63.0,48.6
U372,23,Male,10.0,1.0,Vegetarian,8.9,Low,413,377.12,,60.04
U373,19,Female,6.9,9.0,Non-Vegetarian,7.4,Low,453,584.71,49.0,0.0
U374,23,Female,9.0,7.0,Non-Vegetarian,11.9,Medium,409,228.19,88.0,88.94
U375,40,Male,5.1,9.0,Vegetarian,4.3,Low,394,442.58,60.0,29.11
U376,43,Female,4.9,3.0,Non-Vegetarian,3.2,Low,10,246.56,67.0,86.21
U377,28,Male,6.2,10.0,Non-Vegetarian,6.1,High,364,292.63,54.0,64.2
U378,18,Male,5.5,8.0,Vegan,5.7,Medium,338,243.23,64.0,76.15
U379,45,Female,5.0,3.0,Vegetarian,10.1,Low,336,577.57,97.0,29.37
U380,39,Female,4.6,1.0,Non-Vegetarian,11.6,Medium,401,526.36,52.0,25.05
U381,58,Male,4.6,5.0,Vegan,9.8,High,483,216.03,58.0,77.84
U382,30,Male,5.0,9.0,Vegetarian,9.7,Medium,410,544.44,99.0,33.01
U383,58,Male,4.6,2.0,Vegetarian,6.6,Low,359,308.26,57.0,60.24
U384,53,Male,7.3,6.0,Non-Vegetarian,9.1,Low,137,280.15,79.0,74.02
U385,39,Male,9.1,8.0,Vegetarian,8.8,Low,158,296.91,56.0,59.35
U386,21,Female,9.1,3.0,Non-Vegetarian,3.7,Low,240,582.01,72.0,35.85
U387,58,Male,9.7,8.0,Non-Vegetarian,7.3,Low,456,501.12,49.0,19.31
U388,35,Male,6.5,6.0,Non-Vegetarian,6.8,Medium,313,245.0,72.0,84.71
U389,55,Female,8.9,9.0,Non-Vegetarian,11.4,Low,269,496.13,70.0,24.63
U390,34,Female,8.3,6.0,Non-Vegetarian,3.9,Low,314,219.04,82.0,91.96
U391,42,Female,9.5,8.0,Non-Vegetarian,10.9,High,209,316.48,68.0,73.72
U392,34,Female,7.7,7.0,Non-Vegetarian,11.1,Low,435,508.23,97.0,34.85
U393,46,Female,5.2,1.0,Vegetarian,7.8,Medium,412,491.84,42.0,32.49
U394,25,Male,,2.0,Non-Vegetarian,9.7,Medium,423,481.58,45.0,38.03
U395,46,Male,5.2,10.0,Non-Vegetarian,9.4,Low,238,568.66,78.0,10.76
U396,32,Female,6.6,5.0,Non-Vegetarian,8.4,Medium,311,424.21,41.0,39.18
U397,58,Female,8.3,5.0,Vegetarian,4.6,Low,224,416.57,97.0,69.29
U398,50,Female,9.3,1.0,Vegetarian,5.1,High,270,445.1,,61.87
U399,27,Female,5.7,3.0,Non-Vegetarian,6.9,Medium,488,591.84,83.0,33.15
U400,54,Female,,2.0,Non-Vegetarian,10.9,Low,408,551.22,78.0,23.42
U401,28,Female,7.7,3.0,Vegetarian,5.8,Medium,269,588.91,83.0,43.67
U402,52,Female,6.3,5.0,Non-Vegetarian,2.0,Medium,237,232.34,,96.14
U403,51,Male,7.9,10.0,Vegetarian,2.2,Medium,178,400.36,79.0,66.71
U404,49,Female,9.1,6.0,Vegetarian,3.9,High,325,444.94,78.0,68.69
U405,39,Female,7.0,4.0,Non-Vegetarian,6.3,Medium,222,432.15,81.0,65.59
U406,21,Female,4.5,1.0,Non-Vegetarian,10.6,Medium,142,216.99,66.0,90.1
U407,19,Male,9.6,3.0,Vegetarian,9.6,Low,373,389.89,96.0,69.36
U408,50,Female,5.8,8.0,Non-Vegetarian,2.3,Low,200,292.03,58.0,63.48
U409,26,Male,9.8,7.0,Vegetarian,2.0,Medium,107,247.0,42.0,85.29
U410,52,Male,9.1,6.0,Non-Vegetarian,9.8,Medium,429,595.48,84.0,30.67
U411,55,Female,5.9,1.0,Non-Vegetarian,11.5,Medium,463,404.46,91.0,66.38
U412,48,Male,6.5,6.0,Non-Vegetarian,1.2,Medium,106,518.38,43.0,37.18
U413,31,Male,4.5,7.0,Vegetarian,10.1,Medium,369,281.21,56.0,58.6
U414,48,Female,8.7,3.0,Non-Vegetarian,9.9,Medium,367,435.43,41.0,42.14
U415,50,Female,5.9,1.0,Non-Vegetarian,10.2,High,398,408.98,70.0,63.38
U416,33,Male,5.0,9.0,Vegetarian,1.5,Low,271,489.49,85.0,40.25
U417,37,Male,8.9,6.0,Non-Vegetarian,1.0,Low,160,576.23,,28.06
U418,31,Female,9.1,8.0,Vegetarian,4.5,High,170,576.67,89.0,50.44
U419,52,Female,6.2,7.0,Non-Vegetarian,6.6,Medium,419,208.14,64.0,82.43
U420,50,Female,5.5,10.0,Non-Vegetarian,3.9,Low,59,217.55,45.0,65.21
U421,46,Female,7.9,1.0,Non-Vegetarian,6.3,Low,8,482.82,65.0,51.22
U422,25,Female,5.8,7.0,Non-Vegetarian,10.6,Medium,359,472.65,97.0,49.24
U423,51,Female,7.1,2.0,Vegetarian,9.1,Medium,124,208.64,96.0,100.0
U424,31,Female,7.9,10.0,Non-Vegetarian,8.6,Medium,129,595.02,45.0,8.65
U425,31,Female,7.7,1.0,Vegetarian,11.3,High,454,565.71,44.0,25.08
U426,32,Female,8.2,1.0,Non-Vegetarian,9.1,High,155,241.93,56.0,95.33
U427,59,Female,6.2,9.0,Non-Vegetarian,6.7,Medium,165,333.83,81.0,70.91
U428,37,Female,7.2,5.0,Non-Vegetarian,8.8,Medium,199,248.62,80.0,90.78
U429,45,Male,4.9,2.0,Non-Vegetarian,8.5,Low,375,506.84,68.0,30.08
U430,21,Female,5.0,9.0,Vegetarian,6.3,Medium,499,233.1,75.0,76.22
U431,24,Male,7.5,3.0,Non-Vegetarian,6.2,Low,136,215.84,88.0,100.0
U432,19,Female,5.7,5.0,Vegan,7.9,High,247,265.58,98.0,99.35
U433,26,Male,4.0,10.0,Non-Vegetarian,9.0,Low,248,291.45,92.0,61.97
U434,40,Female,8.8,3.0,Vegan,9.1,Medium,240,345.04,95.0,88.14
U435,53,Female,,5.0,Vegetarian,11.7,Low,347,504.4,47.0,9.74
U436,29,Female,7.3,10.0,Non-Vegetarian,5.6,Medium,303,462.42,79.0,47.57
U437,40,Male,6.7,8.0,Vegetarian,1.0,Medium,246,420.31,99.0,75.43
U438,48,Male,5.1,3.0,Non-Vegetarian,10.5,Medium,48,329.28,43.0,59.11
U439,59,Male,7.1,7.0,Vegetarian,5.8,High,225,420.24,43.0,48.46
U440,28,Female,8.2,4.0,Non-Vegetarian,4.4,Medium,327,584.98,,50.26
U441,18,Male,5.7,8.0,Non-Vegetarian,5.7,Low,317,354.57,69.0,50.92
U442,30,Male,8.4,5.0,Non-Vegetarian,3.4,Low,432,323.35,80.0,74.17
U443,56,Male,9.1,5.0,Vegan,11.0,Low,46,365.54,45.0,47.36
U444,46,Female,7.2,5.0,Non-Vegetarian,8.7,Medium,224,544.09,86.0,44.19
U445,23,Male,4.4,5.0,Vegetarian,3.6,Medium,203,336.95,73.0,74.68
U446,48,Female,4.1,10.0,Non-Vegetarian,10.0,High,103,483.78,89.0,45.01
U447,26,Female,5.3,6.0,Non-Vegetarian,9.3,Medium,48,212.37,77.0,91.79
U448,35,Female,9.9,,Non-Vegetarian,11.5,Medium,208,466.4,57.0,44.16
U449,20,Male,7.4,2.0,Non-Vegetarian,9.8,Low,78,299.84,44.0,61.57
U450,49,Male,8.0,4.0,Non-Vegetarian,8.9,Medium,160,587.59,87.0,42.02
U451,20,Male,7.9,7.0,Vegetarian,7.9,Medium,121,301.97,93.0,88.7
U452,47,Female,6.1,2.0,Non-Vegetarian,8.0,High,391,525.95,85.0,53.22
U453,23,Male,4.8,10.0,Non-Vegetarian,10.6,High,458,248.02,58.0,62.2
U454,44,Male,7.9,9.0,Vegan,7.6,Low,325,351.53,76.0,54.31
U455,19,Female,9.2,5.0,Non-Vegetarian,3.8,Low,372,387.94,43.0,47.1
U456,37,Male,7.0,10.0,Non-Vegetarian,11.2,Low,134,445.06,76.0,33.34
U457,34,Female,7.2,2.0,Vegan,11.4,Low,426,409.75,62.0,42.49
U458,50,Male,8.7,4.0,Non-Vegetarian,5.2,Low,322,220.48,47.0,76.91
U459,34,Female,8.5,8.0,Non-Vegetarian,7.0,Medium,34,419.98,92.0,70.82
U460,54,Female,7.4,5.0,Vegetarian,10.0,Medium,201,366.16,71.0,65.25
U461,46,Male,4.3,6.0,Non-Vegetarian,5.1,Medium,242,413.05,88.0,64.27
U462,26,Male,7.3,9.0,Vegan,2.7,Medium,94,221.43,,100.0
U463,21,Female,6.9,3.0,Non-Vegetarian,8.5,Low,267,249.99,63.0,74.54
U464,57,Male,4.9,2.0,Non-Vegetarian,4.0,Low,267,434.64,65.0,49.52
U465,30,Female,,6.0,Vegetarian,7.3,Low,332,515.86,88.0,42.63
U466,23,Male,6.9,8.0,Vegetarian,8.8,Medium,33,547.32,47.0,21.22
U467,26,Female,5.7,2.0,Non-Vegetarian,11.4,Low,299,490.92,69.0,32.0
U468,43,Male,6.7,2.0,Non-Vegetarian,11.3,High,262,515.69,43.0,32.76
U469,56,Male,7.8,9.0,Vegan,7.9,Medium,117,229.05,51.0,75.73
U470,58,Female,6.5,9.0,Non-Vegetarian,10.3,Medium,399,473.26,63.0,29.19
U471,59,Female,8.0,8.0,Vegetarian,10.9,Low,458,452.61,75.0,31.55
U472,31,Female,7.8,6.0,Non-Vegetarian,3.9,Medium,117,549.47,95.0,56.33
U473,51,Male,6.4,3.0,Vegan,11.0,Medium,250,406.13,86.0,65.61
U474,21,Male,4.8,9.0,Vegetarian,5.0,High,499,550.29,68.0,26.41
U475,38,Male,5.8,5.0,Vegetarian,7.4,Medium,476,477.2,,48.45
U476,48,Male,7.7,6.0,Vegetarian,10.2,Low,148,568.08,68.0,19.46
U477,38,Male,6.5,8.0,Non-Vegetarian,1.6,Low,182,397.2,47.0,43.26
U478,46,Male,6.3,7.0,Non-Vegetarian,8.1,Low,228,341.82,52.0,45.92
U479,41,Female,8.7,3.0,Vegan,9.3,Medium,397,579.24,70.0,32.97
U480,33,Male,5.9,2.0,Vegetarian,9.5,Medium,72,266.56,76.0,90.68
U481,26,Female,,8.0,Vegetarian,6.5,Low,305,358.61,66.0,54.78
U482,38,Male,8.3,9.0,Vegetarian,6.9,Low,382,478.12,74.0,32.92
U483,19,Male,5.3,5.0,Non-Vegetarian,8.6,Low,356,481.07,83.0,36.9
U484,19,Female,6.4,1.0,Non-Vegetarian,7.5,Medium,3,206.37,67.0,100.0
U485,54,Female,4.1,7.0,Vegan,7.1,Low,12,409.41,67.0,43.58
U486,54,Female,7.1,7.0,Non-Vegetarian,2.0,Low,13,263.64,81.0,88.5
U487,22,Male,9.2,10.0,Non-Vegetarian,7.7,Low,65,380.64,91.0,62.61
U488,23,Female,5.6,,Vegetarian,6.0,Low,51,533.48,43.0,10.77
U489,25,Male,4.3,10.0,Non-Vegetarian,8.1,Medium,443,215.07,72.0,72.74
U490,49,Female,7.4,6.0,Vegan,11.1,Low,134,532.87,82.0,30.66
U491,54,Male,4.7,3.0,Vegan,7.3,Medium,175,534.24,51.0,30.41
U492,30,Male,7.0,2.0,Vegetarian,9.4,Medium,97,224.91,53.0,87.98
U493,20,Male,6.1,,Non-Vegetarian,10.1,Medium,211,504.4,83.0,49.26
U494,26,Female,4.7,1.0,Non-Vegetarian,6.2,High,292,562.67,91.0,53.98
U495,21,Female,7.5,3.0,Vegetarian,7.0,High,71,392.63,90.0,86.64
U496,45,Male,5.5,4.0,Non-Vegetarian,10.1,Low,198,206.94,91.0,89.9
U497,57,Male,8.8,3.0,Vegetarian,3.1,Low,207,585.01,79.0,39.81
U498,33,Female,4.1,8.0,Vegetarian,7.0,Low,498,261.5,41.0,43.66
U499,28,Male,6.3,2.0,Non-Vegetarian,4.2,Low,372,372.08,74.0,64.85
U500,36,Female,6.1,4.0,Non-Vegetarian,6.7,Medium,354,298.03,99.0,91.9
U501,59,Male,7.8,10.0,Vegetarian,6.3,High,204,323.61,52.0,64.13
U502,39,Male,4.4,7.0,Non-Vegetarian,9.9,Medium,110,227.51,61.0,75.33
U503,56,Male,6.5,3.0,Non-Vegetarian,6.6,Medium,238,488.04,97.0,64.5
U504,29,Female,7.0,,Vegetarian,1.5,High,105,524.23,44.0,46.28
U505,47,Male,8.4,2.0,Non-Vegetarian,2.4,Medium,211,553.79,50.0,42.68
U506,57,Male,6.2,,Vegan,8.2,Low,76,313.57,56.0,63.32
U507,59,Male,5.1,7.0,Non-Vegetarian,6.5,Low,331,296.09,,58.98
U508,22,Male,7.7,5.0,Vegan,8.5,High,298,405.85,96.0,77.05
U509,54,Female,8.9,9.0,Non-Vegetarian,2.0,Medium,15,403.7,68.0,68.22
U510,49,Male,5.6,7.0,Non-Vegetarian,1.6,Low,388,514.85,76.0,34.23
U511,51,Female,5.1,3.0,Non-Vegetarian,8.4,Low,371,272.83,66.0,66.71
U512,29,Male,6.0,2.0,Vegan,10.9,Medium,208,570.75,50.0,22.36
U513,19,Female,7.7,3.0,Vegan,7.1,Low,345,375.17,85.0,66.82
U514,24,Male,4.6,5.0,Vegetarian,7.9,Medium,132,247.0,86.0,91.54
U515,49,Male,9.0,3.0,Non-Vegetarian,9.1,Medium,294,475.92,66.0,51.15
U516,57,Male,7.5,5.0,Non-Vegetarian,11.5,Medium,1,296.85,58.0,72.26
U517,52,Male,9.6,8.0,Non-Vegetarian,11.6,High,167,432.54,73.0,56.87
U518,23,Female,7.8,10.0,Vegetarian,10.5,Medium,498,251.64,66.0,65.95
U519,39,Female,4.9,3.0,Vegetarian,10.2,Low,62,536.17,61.0,23.4
U520,42,Male,5.9,6.0,Non-Vegetarian,7.1,Low,276,215.02,98.0,91.79
U521,30,Female,6.4,1.0,Non-Vegetarian,10.2,Medium,370,318.54,86.0,83.01
U522,40,Male,4.8,9.0,Non-Vegetarian,10.6,Low,289,374.56,85.0,44.99
U523,26,Male,,7.0,Vegan,9.5,Medium,5,451.96,93.0,58.22
U524,59,Female,6.3,7.0,Non-Vegetarian,9.1,Medium,471,401.01,65.0,46.2
U525,54,Male,8.0,5.0,Non-Vegetarian,9.5,Low,365,344.05,97.0,70.61
U526,54,Male,6.6,6.0,Non-Vegetarian,11.1,Low,131,313.86,66.0,57.62
U527,47,Female,6.4,1.0,Vegetarian,5.7,High,87,499.87,96.0,75.2
U528,37,Female,4.7,6.0,Vegetarian,1.8,Medium,4,429.36,47.0,51.56
U529,55,Male,6.9,5.0,Non-Vegetarian,1.4,Medium,92,243.21,98.0,100.0
U530,33,Female,6.6,10.0,Non-Vegetarian,6.4,Low,283,242.16,,64.58
U531,39,Other,5.1,1.0,Vegetarian,11.8,Medium,7,447.78,85.0,63.23
U532,55,Male,10.0,6.0,Vegetarian,4.4,Medium,184,462.2,82.0,66.69
U533,27,Male,6.1,5.0,Vegetarian,9.2,Medium,87,538.04,66.0,34.99
U534,37,Female,9.1,4.0,Non-Vegetarian,8.2,Medium,422,458.95,84.0,59.97
U535,58,Female,9.4,5.0,Non-Vegetarian,4.2,Low,405,580.88,59.0,22.09
U536,19,Male,9.0,10.0,Vegetarian,2.1,Low,484,516.12,90.0,39.15
U537,20,Male,5.7,1.0,Non-Vegetarian,9.6,Low,74,581.91,44.0,13.54
U538,59,Female,5.8,8.0,Non-Vegetarian,8.0,Low,60,519.5,47.0,14.32
U539,25,Female,9.1,6.0,Vegetarian,8.0,High,469,556.62,76.0,40.05
U540,26,Male,8.0,10.0,Non-Vegetarian,4.7,High,129,319.72,64.0,75.08
U541,45,Male,6.9,5.0,Non-Vegetarian,11.6,Low,154,489.89,65.0,29.17
U542,38,Female,7.1,10.0,Non-Vegetarian,11.2,Low,333,325.73,95.0,58.95
U543,50,Female,7.1,6.0,Vegetarian,11.9,Medium,494,540.2,84.0,31.44
U544,51,Female,4.4,2.0,Non-Vegetarian,11.7,Low,323,290.24,79.0,66.92
U545,21,Male,8.3,4.0,Non-Vegetarian,11.4,Medium,203,551.99,43.0,21.94
U546,42,Female,7.9,2.0,Vegetarian,8.1,Medium,43,247.55,49.0,87.03
U547,49,Male,5.8,6.0,Non-Vegetarian,2.4,High,292,261.51,65.0,89.07
U548,29,Female,4.8,10.0,Non-Vegetarian,2.0,Medium,91,473.27,92.0,56.9
U549,19,Male,8.4,6.0,Non-Vegetarian,7.0,High,394,316.17,67.0,77.23
U550,29,Male,4.7,2.0,Vegetarian,8.6,High,426,557.3,58.0,30.1
U551,43,Female,8.5,3.0,Vegan,2.0,Low,0,395.28,77.0,75.62
U552,38,Female,8.2,9.0,Non-Vegetarian,2.1,Low,452,323.6,55.0,54.78
U553,54,Female,4.9,1.0,Non-Vegetarian,7.4,Medium,267,241.62,55.0,83.59
U554,53,Male,7.7,7.0,Non-Vegetarian,9.2,Low,315,298.45,68.0,60.56
U555,35,Female,7.7,8.0,Non-Vegetarian,3.7,Low,354,392.54,99.0,65.85
U556,41,Other,7.2,1.0,Non-Vegetarian,11.1,High,159,397.88,80.0,76.26
U557,47,Male,6.1,7.0,Non-Vegetarian,5.7,High,338,242.49,82.0,93.48
U558,34,Female,8.3,5.0,Non-Vegetarian,2.6,High,289,523.06,,67.74
U559,33,Female,9.7,10.0,Vegetarian,10.9,Medium,210,348.67,,60.24
U560,59,Male,4.1,1.0,Non-Vegetarian,10.5,High,413,202.89,72.0,94.38
U561,34,Male,7.4,2.0,Vegetarian,10.7,Low,186,266.08,76.0,79.68
U562,29,Male,7.1,5.0,Vegetarian,6.5,Medium,32,532.87,70.0,45.0
U563,44,Female,6.4,9.0,Non-Vegetarian,3.0,Low,212,554.94,48.0,12.57
U564,21,Male,8.2,2.0,Vegetarian,10.7,Low,335,230.65,57.0,74.71
U565,52,Female,9.0,9.0,Non-Vegetarian,7.0,Medium,388,322.41,85.0,75.5
U566,18,Female,5.2,7.0,Non-Vegetarian,5.6,Medium,265,482.16,60.0,37.34
U567,29,Female,6.8,6.0,Non-Vegetarian,4.3,Low,498,406.42,72.0,48.45
U568,46,Male,4.6,4.0,Non-Vegetarian,7.0,High,334,431.58,80.0,62.09
U569,25,Male,8.6,8.0,Non-Vegetarian,6.1,Medium,383,337.15,92.0,79.2
U570,25,Male,9.8,9.0,Vegetarian,3.8,High,49,539.99,83.0,56.42
U571,29,Male,9.8,6.0,Non-Vegetarian,4.8,High,314,362.08,74.0,80.77
U572,53,Male,4.4,5.0,Vegetarian,9.0,Low,453,563.36,45.0,0.0
U573,51,Female,9.9,2.0,Non-Vegetarian,6.9,Low,450,462.24,75.0,51.91
U574,53,Female,6.8,10.0,Non-Vegetarian,9.5,Low,461,330.46,40.0,30.05
U575,21,Female,7.7,6.0,Vegetarian,8.5,Medium,359,270.72,65.0,75.85
U576,28,Male,6.8,2.0,Non-Vegetarian,2.3,Low,84,334.62,97.0,92.2
U577,20,Male,8.6,1.0,Non-Vegetarian,7.8,Medium,467,411.41,80.0,70.59
U578,27,Female,6.6,9.0,Non-Vegetarian,7.6,High,479,236.44,44.0,66.81
U579,29,Female,5.2,10.0,Non-Vegetarian,5.0,Low,33,274.28,58.0,60.53
U580,26,Male,10.0,8.0,Non-Vegetarian,3.9,Low,173,460.52,76.0,50.94
U581,38,Male,9.4,5.0,Non-Vegetarian,8.8,Medium,92,221.77,49.0,86.3
U582,51,Male,4.1,4.0,Non-Vegetarian,8.7,Low,176,496.13,70.0,30.94
U583,39,Male,7.1,6.0,Non-Vegetarian,9.8,Low,217,499.28,40.0,14.95
U584,35,Female,9.1,4.0,Non-Vegetarian,9.0,Medium,389,225.09,79.0,95.9
U585,23,Other,5.0,7.0,Non-Vegetarian,10.3,Low,450,253.62,69.0,58.78
U586,42,Male,9.6,8.0,Vegetarian,11.9,Medium,293,266.12,64.0,72.14
U587,32,Female,6.8,7.0,Vegan,6.3,Low,362,445.06,66.0,36.73
U588,18,Male,6.0,10.0,Vegetarian,10.9,Low,369,285.88,71.0,51.12
U589,57,Female,9.4,8.0,Non-Vegetarian,11.2,Medium,102,511.6,64.0,35.69
U590,35,Male,7.1,8.0,Vegetarian,3.4,Medium,413,258.65,95.0,94.23
U591,48,Female,5.0,3.0,Non-Vegetarian,6.0,High,63,529.23,93.0,62.04
U592,37,Female,,5.0,Non-Vegetarian,5.6,Medium,113,262.99,88.0,94.91
U593,42,Female,8.7,4.0,Vegan,7.1,Low,269,403.6,67.0,54.6
U594,50,Female,4.7,5.0,Non-Vegetarian,11.0,Medium,209,217.02,59.0,77.05
U595,27,Female,9.5,6.0,Non-Vegetarian,9.6,Medium,191,396.81,60.0,57.64
U596,46,Female,9.3,3.0,Vegetarian,10.4,Low,308,467.43,,45.43
U597,36,Male,5.1,5.0,Non-Vegetarian,7.6,Medium,468,276.04,79.0,77.93
U598,45,Female,8.9,8.0,Non-Vegetarian,1.2,Low,180,262.62,71.0,83.13
U599,44,Male,5.1,8.0,Non-Vegetarian,1.8,Medium,245,274.9,67.0,79.28
U600,36,Female,5.1,1.0,Non-Vegetarian,1.7,Medium,419,268.2,75.0,95.07
U601,48,Female,4.1,10.0,Non-Vegetarian,5.5,Low,82,409.81,41.0,25.51
U602,52,Male,4.1,2.0,Vegan,5.7,Low,228,573.29,50.0,15.54
U603,31,Male,8.9,10.0,Vegetarian,6.6,Medium,294,393.77,96.0,69.39
U604,23,Male,7.4,6.0,Non-Vegetarian,6.3,Low,463,510.93,82.0,34.93
U605,26,Male,7.2,6.0,Vegetarian,2.9,Medium,178,577.68,65.0,35.71
U606,58,Female,8.0,5.0,Vegan,2.1,Medium,78,364.3,64.0,77.57
U607,44,Male,9.7,10.0,Non-Vegetarian,11.1,Medium,382,364.0,55.0,46.94
U608,34,Male,7.8,8.0,Non-Vegetarian,1.5,Low,133,296.09,73.0,76.84
U609,53,Female,6.8,4.0,Non-Vegetarian,4.5,Medium,460,328.28,59.0,69.44
U610,21,Female,7.1,10.0,Vegetarian,2.3,Low,30,428.91,55.0,41.16
